what,kind,bundleId,bundleVersion,description,time
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1324183475366
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1324183483350
activated,editor,org.eclipse.wst.css.ui,1.0.502.v201101122002,"org.eclipse.wst.css.core.csssource.source",1324183485656
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1324183491908
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1324183635100
activated,editor,org.eclipse.wst.html.ui,1.0.504.v201101122108,"org.eclipse.wst.html.core.htmlsource.source",1324183637506
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.save",1324183651409
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1324183655621
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1324183660775
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1324183666805
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1324183669040
activated,editor,org.eclipse.wst.css.ui,1.0.502.v201101122002,"org.eclipse.wst.css.core.csssource.source",1324183669873
activated,editor,org.eclipse.wst.css.ui,1.0.502.v201101122002,"org.eclipse.wst.css.core.csssource.source",1324183673429
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1324183674319
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.findReplace",1324183674355
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1324183679822
executed,command,org.eclipse.wst.sse.ui,1.2.3.v201102102045,"org.eclipse.wst.sse.ui.add.block.comment",1324183683739
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.save",1324183683932
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1324183685689
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1324183698414
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.save",1324183717715
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1324183721035
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1324183724491
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.copy",1324183730287
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.paste",1324183731227
executed,command,org.eclipse.wst.sse.ui,1.2.3.v201102102045,"org.eclipse.wst.sse.ui.format.document",1324183737926
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.save",1324183738456
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1324183740197
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1324183743429
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.save",1324183758720
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1324183760590
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1324183765196
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.save",1324183768862
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1324183770376
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1324183773073
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.save",1324183779750
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1324183781738
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1324183784963
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.save",1324183787519
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1324183789365
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1324183793677
executed,command,org.eclipse.wst.sse.ui,1.2.3.v201102102045,"org.eclipse.wst.sse.ui.add.block.comment",1324183812279
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.save",1324183812629
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1324183814641
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1324183872109
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.save",1324183881498
activated,editor,org.eclipse.wst.html.ui,1.0.504.v201101122108,"org.eclipse.wst.html.core.htmlsource.source",1324183882602
activated,editor,org.eclipse.wst.css.ui,1.0.502.v201101122002,"org.eclipse.wst.css.core.csssource.source",1324183891602
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.save",1324183897553
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1324183923781
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1324183928410
activated,editor,org.eclipse.wst.html.ui,1.0.504.v201101122108,"org.eclipse.wst.html.core.htmlsource.source",1324183933471
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.save",1324183938993
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1324183940410
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1324183951588
activated,editor,org.eclipse.wst.css.ui,1.0.502.v201101122002,"org.eclipse.wst.css.core.csssource.source",1324183960465
activated,editor,org.eclipse.wst.css.ui,1.0.502.v201101122002,"org.eclipse.wst.css.core.csssource.source",1324183967579
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.save",1324183973921
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1324183975317
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1324183985188
activated,editor,org.eclipse.wst.html.ui,1.0.504.v201101122108,"org.eclipse.wst.html.core.htmlsource.source",1324183989973
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.save",1324183995159
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1324183996625
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1324184060537
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.save",1324184065901
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1324184067248
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1324184074255
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.save",1324184079347
activated,editor,org.eclipse.wst.css.ui,1.0.502.v201101122002,"org.eclipse.wst.css.core.csssource.source",1324184083237
activated,editor,org.eclipse.wst.css.ui,1.0.502.v201101122002,"org.eclipse.wst.css.core.csssource.source",1324184085463
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1324184167467
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1324184168749
activated,editor,org.eclipse.wst.html.ui,1.0.504.v201101122108,"org.eclipse.wst.html.core.htmlsource.source",1324184169839
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.save",1324184174941
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.save",1324184177256
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1324184178831
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1324184184585
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.save",1324184191119
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1324184192440
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1324184195221
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1324184196661
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1324184200295
activated,editor,org.eclipse.wst.css.ui,1.0.502.v201101122002,"org.eclipse.wst.css.core.csssource.source",1324184202999
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1324184243508
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1324184244543
activated,editor,org.eclipse.wst.css.ui,1.0.502.v201101122002,"org.eclipse.wst.css.core.csssource.source",1324184247105
activated,editor,org.eclipse.wst.css.ui,1.0.502.v201101122002,"org.eclipse.wst.css.core.csssource.source",1324184249161
activated,editor,org.eclipse.wst.html.ui,1.0.504.v201101122108,"org.eclipse.wst.html.core.htmlsource.source",1324184250180
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.copy",1324184259045
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.paste",1324184260054
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.save",1324184261037
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1324184262417
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1324184587171
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.save",1324184602553
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1324184604839
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1324184629694
activated,editor,org.eclipse.wst.css.ui,1.0.502.v201101122002,"org.eclipse.wst.css.core.csssource.source",1324184632455
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.save",1324184644275
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1324184645810
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1324184651744
activated,editor,org.eclipse.wst.html.ui,1.0.504.v201101122108,"org.eclipse.wst.html.core.htmlsource.source",1324184653830
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1324184665080
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1324184697715
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1324184706280
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1324184735037
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1324184748809
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1324184751825
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.save",1324184755922
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.copy",1324184759843
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.paste",1324184762551
executed,command,org.eclipse.wst.sse.ui,1.2.3.v201102102045,"org.eclipse.wst.sse.ui.format.document",1324184768897
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.save",1324184769438
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1324184770958
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1324184914070
activated,editor,org.eclipse.wst.css.ui,1.0.502.v201101122002,"org.eclipse.wst.css.core.csssource.source",1324184917079
activated,editor,org.eclipse.wst.css.ui,1.0.502.v201101122002,"org.eclipse.wst.css.core.csssource.source",1324184922545
executed,command,org.eclipse.wst.sse.ui,1.2.3.v201102102045,"org.eclipse.wst.sse.ui.add.block.comment",1324184937494
executed,command,org.eclipse.wst.sse.ui,1.2.3.v201102102045,"org.eclipse.wst.sse.ui.add.block.comment",1324184940952
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.save",1324184941287
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1324184944360
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1324184950185
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.undo",1324184952428
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.undo",1324184952697
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.save",1324184953498
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1324184955137
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1324184958248
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.save",1324184964214
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1324184965347
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1324184970555
activated,editor,org.eclipse.wst.html.ui,1.0.504.v201101122108,"org.eclipse.wst.html.core.htmlsource.source",1324184973370
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.save",1324184980984
executed,command,org.eclipse.wst.sse.ui,1.2.3.v201102102045,"org.eclipse.wst.sse.ui.format.document",1324184981612
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.save",1324184981963
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1324184985624
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1324185041375
activated,editor,org.eclipse.wst.css.ui,1.0.502.v201101122002,"org.eclipse.wst.css.core.csssource.source",1324185042338
executed,command,org.eclipse.wst.sse.ui,1.2.3.v201102102045,"org.eclipse.wst.sse.ui.format.document",1324185048315
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.save",1324185056250
activated,editor,org.eclipse.wst.html.ui,1.0.504.v201101122108,"org.eclipse.wst.html.core.htmlsource.source",1324185057513
activated,editor,org.eclipse.wst.css.ui,1.0.502.v201101122002,"org.eclipse.wst.css.core.csssource.source",1324185058171
activated,editor,org.eclipse.wst.html.ui,1.0.504.v201101122108,"org.eclipse.wst.html.core.htmlsource.source",1324185059049
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.undo",1324185069039
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.undo",1324185069294
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.save",1324185083969
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1324185085488
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1324185091211
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1324185095199
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1324185100608
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.save",1324185108704
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1324185109945
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1324185132259
executed,command,org.eclipse.wst.sse.ui,1.2.3.v201102102045,"org.eclipse.wst.sse.ui.format.document",1324185146681
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.save",1324185147071
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1324185148471
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1324185152189
activated,editor,org.eclipse.wst.css.ui,1.0.502.v201101122002,"org.eclipse.wst.css.core.csssource.source",1324185154359
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.save",1324185166982
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1324185170601
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1324185173866
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.save",1324185181239
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1324185182697
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1324185186669
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1324185188761
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1324185320967
started,bundle,org.eclipse.epp.usagedata.ui,1.3.1.R201102081640,"org.eclipse.epp.usagedata.ui",1324185321059
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1324185321570
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1324185323386
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.save",1324185335961
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1324185337426
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1324185340765
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.save",1324185342874
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1324185344210
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1324185345876
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1324185347631
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1324185353684
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.save",1324185357672
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1324185359378
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1324185362868
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.save",1324185366353
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.save",1324185372785
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1324185374134
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1324185376969
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.undo",1324185379253
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.undo",1324185379595
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.save",1324185380703
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1324185381941
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1324185385268
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.save",1324185387401
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.save",1324185388989
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1324185390342
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1324185394327
activated,editor,org.eclipse.wst.html.ui,1.0.504.v201101122108,"org.eclipse.wst.html.core.htmlsource.source",1324185405484
activated,editor,org.eclipse.wst.css.ui,1.0.502.v201101122002,"org.eclipse.wst.css.core.csssource.source",1324185407806
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.save",1324185426396
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1324185427806
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1324185432317
activated,editor,org.eclipse.wst.html.ui,1.0.504.v201101122108,"org.eclipse.wst.html.core.htmlsource.source",1324185434555
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.save",1324185448844
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1324185451918
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1324185455372
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.cut",1324185479715
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.paste",1324185482287
executed,command,org.eclipse.wst.sse.ui,1.2.3.v201102102045,"org.eclipse.wst.sse.ui.format.document",1324185483175
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.save",1324185483559
