what,kind,bundleId,bundleVersion,description,time
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1324016049229
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.findReplace",1324016049267
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1324016052791
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.save",1324016056116
activated,editor,org.eclipse.wst.jsdt.ui,1.1.4.v201102160540,"org.eclipse.wst.jsdt.ui.CompilationUnitEditor",1324016057658
executed,command,org.eclipse.ui.workbench.texteditor,3.6.0.v20100520-0800,"org.eclipse.ui.edit.text.hippieCompletion",1324016068600
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.save",1324016082624
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.save",1324016088585
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.save",1324016094356
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1324016095931
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1324016101424
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.save",1324016138956
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.save",1324016143166
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.copy",1324016164189
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.paste",1324016166045
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.save",1324016205250
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1324016206778
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1324016220967
started,bundle,org.eclipse.wst.server.core,1.1.206.v20110110,"org.eclipse.wst.server.core",1324016225494
started,bundle,org.eclipse.wst.server.ui,1.1.207.v20110119,"org.eclipse.wst.server.ui",1324016225550
started,bundle,org.eclipse.php.debug.ui,2.2.0.v20101001-2300,"org.eclipse.php.debug.ui",1324016225753
started,bundle,org.eclipse.php.server.ui,2.2.0.v20101001-2300,"org.eclipse.php.server.ui",1324016225786
started,bundle,org.python.pydev.debug,1.6.3.2010100513,"org.python.pydev.debug",1324016225916
started,bundle,org.python.pydev.customizations,1.6.3.2010100513,"org.python.pydev.customizations",1324016225964
started,bundle,org.eclipse.wst.jsdt.debug.ui,1.0.3.v201011040143,"org.eclipse.wst.jsdt.debug.ui",1324016226028
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1324016307795
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1324016330444
activated,editor,org.eclipse.php.ui,2.2.1.v20101001-2300,"org.eclipse.php.editor",1324016359189
activated,editor,org.eclipse.wst.css.ui,1.0.502.v201101122002,"org.eclipse.wst.css.core.csssource.source",1324016362345
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1324016364184
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.findReplace",1324016364232
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1324016369977
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.save",1324016379915
started,bundle,org.eclipse.wst.web,1.1.402.v201012160000,"org.eclipse.wst.web",1324016380120
started,bundle,org.eclipse.wst.common.emf,1.2.3.v201012100400,"org.eclipse.wst.common.emf",1324016380295
started,bundle,org.eclipse.jem.util,2.1.3.v201012070000,"org.eclipse.jem.util",1324016380325
started,bundle,org.eclipse.wst.common.emfworkbench.integration,1.2.3.v201012020600,"org.eclipse.wst.common.emfworkbench.integration",1324016380366
started,bundle,org.eclipse.wst.common.core,1.2.0.v200908252030,"org.eclipse.wst.common.core",1324016380605
started,bundle,org.eclipse.wst.common.modulecore,1.2.5.v201101270100,"org.eclipse.wst.common.modulecore",1324016380621
started,bundle,org.eclipse.jst.j2ee.core,1.2.4.v201102101900,"org.eclipse.jst.j2ee.core",1324016380896
started,bundle,org.eclipse.jem,2.0.400.v201005110200,"org.eclipse.jem",1324016381030
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1324016381036
started,bundle,org.eclipse.wst.common.frameworks.ui,1.2.0.v201004080500,"org.eclipse.wst.common.frameworks.ui",1324016381251
started,bundle,org.eclipse.jst.j2ee,1.1.404.v201102081800,"org.eclipse.jst.j2ee",1324016381364
started,bundle,org.eclipse.jst.server.core,1.2.101.v20100421,"org.eclipse.jst.server.core",1324016381419
started,bundle,org.eclipse.jst.jee,1.0.302.v201101122300,"org.eclipse.jst.jee",1324016381484
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1324016400830
activated,editor,org.eclipse.wst.jsdt.ui,1.1.4.v201102160540,"org.eclipse.wst.jsdt.ui.CompilationUnitEditor",1324016403047
executed,command,org.eclipse.wst.jsdt.ui,1.1.4.v201102160540,"org.eclipse.wst.jsdt.ui.edit.text.java.toggle.comment",1324016413746
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.save",1324016413947
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1324016415268
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1324016425304
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1324016430842
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1324016432863
activated,editor,org.eclipse.php.ui,2.2.1.v20101001-2300,"org.eclipse.php.editor",1324016433929
