what,kind,bundleId,bundleVersion,description,time
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1324011160074
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1324011181172
started,bundle,org.eclipse.ltk.core.refactoring,3.5.100.v20100526-0800,"org.eclipse.ltk.core.refactoring",1324011189600
started,bundle,org.eclipse.ltk.ui.refactoring,3.5.0.v20100526-0800,"org.eclipse.ltk.ui.refactoring",1324011190458
opened,editor,org.eclipse.wst.jsdt.ui,1.1.4.v201102160540,"org.eclipse.wst.jsdt.ui.CompilationUnitEditor",1324011190742
activated,editor,org.eclipse.wst.jsdt.ui,1.1.4.v201102160540,"org.eclipse.wst.jsdt.ui.CompilationUnitEditor",1324011191462
started,bundle,org.eclipse.php.ui,2.2.1.v20101001-2300,"org.eclipse.php.ui",1324011226033
started,bundle,org.eclipse.wst.html.ui,1.0.504.v201101122108,"org.eclipse.wst.html.ui",1324011226269
started,bundle,org.eclipse.wst.common.uriresolver,1.1.401.v201004280700,"org.eclipse.wst.common.uriresolver",1324011227012
started,bundle,org.eclipse.wst.jsdt.web.ui,1.0.304.v201012160349,"org.eclipse.wst.jsdt.web.ui",1324011227276
started,bundle,org.eclipse.wst.jsdt.web.core,1.0.304.v201102160550,"org.eclipse.wst.jsdt.web.core",1324011227315
started,bundle,org.eclipse.jst.jsp.ui,1.1.503.v201101262228,"org.eclipse.jst.jsp.ui",1324011227693
started,bundle,org.eclipse.jst.jsp.core,1.2.304.v201102160550,"org.eclipse.jst.jsp.core",1324011227784
started,bundle,org.eclipse.search,3.6.0.v20100520-0800,"org.eclipse.search",1324011227990
started,bundle,org.eclipse.wst.dtd.ui,1.0.500.v201004290328,"org.eclipse.wst.dtd.ui",1324011228120
opened,editor,org.eclipse.php.ui,2.2.1.v20101001-2300,"org.eclipse.php.editor",1324011228551
activated,editor,org.eclipse.php.ui,2.2.1.v20101001-2300,"org.eclipse.php.editor",1324011228969
started,bundle,org.eclipse.dltk.core.index.sql,2.0.1.v20100909-1720,"org.eclipse.dltk.core.index.sql",1324011229362
started,bundle,org.eclipse.wst.common.frameworks,1.2.0.v201003040800,"org.eclipse.wst.common.frameworks",1324011229750
started,bundle,org.eclipse.dltk.core.index.sql.h2,2.0.1.v20100909-1720,"org.eclipse.dltk.core.index.sql.h2",1324011230328
started,bundle,org.eclipse.wst.xsl.core,1.1.0.v201004290328,"org.eclipse.wst.xsl.core",1324011239224
started,bundle,org.eclipse.wst.xsl.exslt.core,1.0.0.v201005240426,"org.eclipse.wst.xsl.exslt.core",1324011239234
started,bundle,org.eclipse.wst.dtd.core,1.1.401.v201101122255,"org.eclipse.wst.dtd.core",1324011239402
started,bundle,org.eclipse.emf.ecore,2.6.1.v20100914-1218,"org.eclipse.emf.ecore",1324011239459
started,bundle,org.eclipse.emf.ecore.xmi,2.5.0.v20100521-1846,"org.eclipse.emf.ecore.xmi",1324011239687
started,bundle,org.eclipse.wst.internet.cache,1.0.400.v201004280700,"org.eclipse.wst.internet.cache",1324011239883
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.save",1324011243365
activated,editor,org.eclipse.wst.jsdt.ui,1.1.4.v201102160540,"org.eclipse.wst.jsdt.ui.CompilationUnitEditor",1324011250659
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1324011311649
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1324011605489
activated,editor,org.eclipse.wst.css.ui,1.0.502.v201101122002,"org.eclipse.wst.css.core.csssource.source",1324011609866
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.save",1324011623836
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1324011625686
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1324011643708
executed,command,org.eclipse.wst.sse.ui,1.2.3.v201102102045,"org.eclipse.wst.sse.ui.add.block.comment",1324011648590
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.save",1324011648800
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1324011650303
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1324011670713
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1324011673738
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.findReplace",1324011673842
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1324011677143
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.save",1324011682714
executed,command,org.eclipse.wst.sse.ui,1.2.3.v201102102045,"org.eclipse.wst.sse.ui.add.block.comment",1324011709410
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.save",1324011709626
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1324011711311
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1324014581216
activated,editor,org.eclipse.wst.jsdt.ui,1.1.4.v201102160540,"org.eclipse.wst.jsdt.ui.CompilationUnitEditor",1324014583947
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.save",1324014585484
activated,editor,org.eclipse.wst.css.ui,1.0.502.v201101122002,"org.eclipse.wst.css.core.csssource.source",1324014588609
executed,command,org.eclipse.wst.sse.ui,1.2.3.v201102102045,"org.eclipse.wst.sse.ui.add.block.comment",1324014605079
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.save",1324014605507
executed,command,org.eclipse.wst.sse.ui,1.2.3.v201102102045,"org.eclipse.wst.sse.ui.add.block.comment",1324014609664
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.save",1324014609960
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1324014611513
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1324014619855
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.save",1324014633144
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1324014634491
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1324014642520
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.save",1324014649392
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1324014650698
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1324014655888
activated,editor,org.eclipse.wst.jsdt.ui,1.1.4.v201102160540,"org.eclipse.wst.jsdt.ui.CompilationUnitEditor",1324014657798
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.undo",1324014659155
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.undo",1324014660719
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.undo",1324014661051
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.undo",1324014661283
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.undo",1324014661499
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.undo",1324014661696
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.undo",1324014661948
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.undo",1324014662115
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.undo",1324014662347
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.undo",1324014662620
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.undo",1324014662795
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.undo",1324014663055
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.save",1324014664127
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1324014665604
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1324014680347
activated,editor,org.eclipse.php.ui,2.2.1.v20101001-2300,"org.eclipse.php.editor",1324014683689
activated,editor,org.eclipse.wst.css.ui,1.0.502.v201101122002,"org.eclipse.wst.css.core.csssource.source",1324014686441
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.save",1324014690337
executed,command,org.eclipse.wst.sse.ui,1.2.3.v201102102045,"org.eclipse.wst.sse.ui.add.block.comment",1324014692901
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.save",1324014693086
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1324014696167
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1324014717384
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1324014720723
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.findReplace",1324014720776
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1324014723115
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.save",1324014727099
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1324014728181
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1324014733424
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.save",1324014735899
activated,editor,org.eclipse.php.ui,2.2.1.v20101001-2300,"org.eclipse.php.editor",1324014737153
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1324014737974
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.findReplace",1324014738018
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1324014740675
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.save",1324014748257
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1324014749558
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1324014770327
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1324014772375
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.findReplace",1324014772418
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1324014775328
opened,editor,org.eclipse.php.ui,2.2.1.v20101001-2300,"org.eclipse.php.editor",1324014779564
activated,editor,org.eclipse.php.ui,2.2.1.v20101001-2300,"org.eclipse.php.editor",1324014779785
activated,editor,org.eclipse.wst.css.ui,1.0.502.v201101122002,"org.eclipse.wst.css.core.csssource.source",1324014781048
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1324014781970
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.findReplace",1324014782019
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1324014794295
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.save",1324014798972
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1324014800253
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1324014812137
executed,command,org.eclipse.wst.sse.ui,1.2.3.v201102102045,"org.eclipse.wst.sse.ui.add.block.comment",1324014822759
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.save",1324014822949
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1324014824405
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1324014831416
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.save",1324014843737
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1324014845303
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1324014850934
executed,command,org.eclipse.wst.sse.ui,1.2.3.v201102102045,"org.eclipse.wst.sse.ui.format.document",1324014857665
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.save",1324014857904
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1324014859274
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1324014866754
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.copy",1324014886294
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.copy",1324014893282
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.paste",1324014894248
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.paste",1324014894855
executed,command,org.eclipse.wst.sse.ui,1.2.3.v201102102045,"org.eclipse.wst.sse.ui.format.document",1324014895696
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1324014903361
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1324014913038
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.save",1324014919642
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1324014921065
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1324014935401
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1324014936960
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1324014950208
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.save",1324014968887
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1324014970190
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1324014975930
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1324014978646
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.findReplace",1324014978689
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1324014986320
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1324015002519
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.findReplace",1324015002557
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1324015008101
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.save",1324015010922
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1324015012128
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1324015031287
executed,command,org.eclipse.wst.sse.ui,1.2.3.v201102102045,"org.eclipse.wst.sse.ui.add.block.comment",1324015059113
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.save",1324015059310
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1324015060712
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1324015067731
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.undo",1324015070482
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.save",1324015071174
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1324015090955
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.findReplace",1324015091004
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1324015094381
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1324015103385
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1324015160637
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1324015177313
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.findReplace",1324015177349
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1324015180751
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1324015181037
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1324015181772
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.save",1324015186814
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1324015188028
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1324015198496
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.save",1324015205485
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1324015206653
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1324015210480
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.save",1324015213700
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.save",1324015216443
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1324015217706
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1324015223513
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.save",1324015225949
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1324015227235
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1324015258017
activated,editor,org.eclipse.php.ui,2.2.1.v20101001-2300,"org.eclipse.php.editor",1324015263476
activated,editor,org.eclipse.php.ui,2.2.1.v20101001-2300,"org.eclipse.php.editor",1324015264927
activated,editor,org.eclipse.wst.jsdt.ui,1.1.4.v201102160540,"org.eclipse.wst.jsdt.ui.CompilationUnitEditor",1324015266634
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.save",1324015287106
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1324015288542
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1324015306805
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1324015308409
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.findReplace",1324015308459
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1324015313484
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1324015313816
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1324015314248
activated,editor,org.eclipse.wst.css.ui,1.0.502.v201101122002,"org.eclipse.wst.css.core.csssource.source",1324015315676
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1324015316333
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.findReplace",1324015316372
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1324015318335
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.save",1324015325654
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1324015326955
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1324015330022
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1324015331672
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1324015333129
executed,command,org.eclipse.wst.sse.ui,1.2.3.v201102102045,"org.eclipse.wst.sse.ui.add.block.comment",1324015338013
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.save",1324015338207
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1324015339653
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1324015853034
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1324015860460
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.findReplace",1324015860505
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1324015865454
activated,editor,org.eclipse.php.ui,2.2.1.v20101001-2300,"org.eclipse.php.editor",1324015867274
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1324015870700
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.findReplace",1324015870737
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1324015873276
executed,command,org.eclipse.wst.sse.ui,1.2.3.v201102102045,"org.eclipse.wst.sse.ui.toggle.comment",1324015877806
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.cut",1324015887418
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.save",1324015888008
activated,editor,org.eclipse.wst.jsdt.ui,1.1.4.v201102160540,"org.eclipse.wst.jsdt.ui.CompilationUnitEditor",1324015895545
activated,editor,org.eclipse.wst.css.ui,1.0.502.v201101122002,"org.eclipse.wst.css.core.csssource.source",1324015897468
activated,editor,org.eclipse.php.ui,2.2.1.v20101001-2300,"org.eclipse.php.editor",1324015898881
activated,editor,org.eclipse.php.ui,2.2.1.v20101001-2300,"org.eclipse.php.editor",1324015899651
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1324015903952
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1324015919536
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.paste",1324015923517
executed,command,org.eclipse.wst.sse.ui,1.2.3.v201102102045,"org.eclipse.wst.sse.ui.toggle.comment",1324015925696
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.save",1324015925964
activated,editor,org.eclipse.wst.jsdt.ui,1.1.4.v201102160540,"org.eclipse.wst.jsdt.ui.CompilationUnitEditor",1324015927593
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1324015928344
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.findReplace",1324015928389
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1324015931420
executed,command,org.eclipse.wst.jsdt.ui,1.1.4.v201102160540,"org.eclipse.wst.jsdt.ui.edit.text.java.toggle.comment",1324015936784
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.save",1324015937019
activated,editor,org.eclipse.php.ui,2.2.1.v20101001-2300,"org.eclipse.php.editor",1324015950869
activated,editor,org.eclipse.wst.css.ui,1.0.502.v201101122002,"org.eclipse.wst.css.core.csssource.source",1324015952297
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1324015953151
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.findReplace",1324015953190
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1324015958217
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.save",1324015961928
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.save",1324015964252
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1324015965425
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1324015975301
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.undo",1324015978570
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.save",1324015982060
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1324015983281
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1324015989708
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.save",1324015994595
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1324015996064
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1324016002046
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.save",1324016008035
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.save",1324016009362
activated,editor,org.eclipse.wst.jsdt.ui,1.1.4.v201102160540,"org.eclipse.wst.jsdt.ui.CompilationUnitEditor",1324016010772
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1324016019741
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.findReplace",1324016019790
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1324016025133
activated,editor,org.eclipse.wst.css.ui,1.0.502.v201101122002,"org.eclipse.wst.css.core.csssource.source",1324016047499
