what,kind,bundleId,bundleVersion,description,time
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1324168975465
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.save",1324168978675
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1324168979972
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1324179375030
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1324179392154
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1324179417842
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.save",1324179424924
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1324179426456
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1324179438941
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.cut",1324179446156
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.save",1324179446908
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.save",1324179466573
executed,command,org.eclipse.wst.sse.ui,1.2.3.v201102102045,"org.eclipse.wst.sse.ui.format.document",1324179467747
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.save",1324179468203
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.copy",1324179472060
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.paste",1324179473495
executed,command,org.eclipse.wst.sse.ui,1.2.3.v201102102045,"org.eclipse.wst.sse.ui.format.document",1324179478407
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.save",1324179478899
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.save",1324179529276
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1324179532379
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1324179538555
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.cut",1324179549246
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.paste",1324179554481
executed,command,org.eclipse.wst.sse.ui,1.2.3.v201102102045,"org.eclipse.wst.sse.ui.format.document",1324179555383
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.save",1324179555970
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.save",1324179560908
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1324179562792
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1324179572923
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.save",1324179579401
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1324179580568
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1324180643926
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1324180644038
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1324180646714
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1324180648652
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1324180660517
activated,editor,org.eclipse.php.ui,2.2.1.v20101001-2300,"org.eclipse.php.editor",1324180660612
closed,editor,org.eclipse.wst.css.ui,1.0.502.v201101122002,"org.eclipse.wst.css.core.csssource.source",1324180660612
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1324180660822
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1324180666548
activated,editor,org.eclipse.wst.jsdt.ui,1.1.4.v201102160540,"org.eclipse.wst.jsdt.ui.CompilationUnitEditor",1324180666598
closed,editor,org.eclipse.php.ui,2.2.1.v20101001-2300,"org.eclipse.php.editor",1324180666598
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1324180667682
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1324180669915
activated,editor,org.eclipse.php.ui,2.2.1.v20101001-2300,"org.eclipse.php.editor",1324180669955
closed,editor,org.eclipse.wst.jsdt.ui,1.1.4.v201102160540,"org.eclipse.wst.jsdt.ui.CompilationUnitEditor",1324180669955
activated,view,org.eclipse.ui.navigator.resources,3.4.200.I20100601-0800,"org.eclipse.ui.navigator.ProjectExplorer",1324180670143
closed,editor,org.eclipse.php.ui,2.2.1.v20101001-2300,"org.eclipse.php.editor",1324180670143
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.refresh",1324180679766
error,log,,,"Problems occurred refreshing the selected resources.",1324180680230
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1324180680534
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1324180682591
opened,editor,org.eclipse.wst.html.ui,1.0.504.v201101122108,"org.eclipse.wst.html.core.htmlsource.source",1324180684768
activated,editor,org.eclipse.wst.html.ui,1.0.504.v201101122108,"org.eclipse.wst.html.core.htmlsource.source",1324180684910
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1324180688221
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1324180704368
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1324180708951
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1324181033437
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1324181033518
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1324181034903
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1324181035602
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1324181037430
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1324181056403
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1324181072784
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.import",1324181072835
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1324181082461
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1324181110735
activated,view,org.eclipse.ui.navigator.resources,3.4.200.I20100601-0800,"org.eclipse.ui.navigator.ProjectExplorer",1324181113014
opened,editor,org.eclipse.wst.css.ui,1.0.502.v201101122002,"org.eclipse.wst.css.core.csssource.source",1324181114489
activated,editor,org.eclipse.wst.css.ui,1.0.502.v201101122002,"org.eclipse.wst.css.core.csssource.source",1324181114582
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1324181131666
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1324181781548
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1324181851002
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1324181920180
activated,editor,org.eclipse.wst.html.ui,1.0.504.v201101122108,"org.eclipse.wst.html.core.htmlsource.source",1324181921955
activated,editor,org.eclipse.wst.css.ui,1.0.502.v201101122002,"org.eclipse.wst.css.core.csssource.source",1324181940252
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1324181966723
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.findReplace",1324181966759
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1324181972229
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.save",1324181990920
executed,command,org.eclipse.wst.sse.ui,1.2.3.v201102102045,"org.eclipse.wst.sse.ui.format.document",1324181991123
executed,command,org.eclipse.wst.sse.ui,1.2.3.v201102102045,"org.eclipse.wst.sse.ui.toggle.comment",1324181991144
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.save",1324181991947
activated,editor,org.eclipse.wst.html.ui,1.0.504.v201101122108,"org.eclipse.wst.html.core.htmlsource.source",1324181993882
started,bundle,org.eclipse.mylyn.java.tasks,3.4.0.v20100608-0100-e3x,"org.eclipse.mylyn.java.tasks",1324181994353
started,bundle,org.tigris.subversion.clientadapter.javahl,1.6.12,"org.tigris.subversion.clientadapter.javahl",1324181994482
started,bundle,org.tigris.subversion.clientadapter.svnkit,1.6.12,"org.tigris.subversion.clientadapter.svnkit",1324181994511
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.save",1324181996499
activated,editor,org.eclipse.wst.css.ui,1.0.502.v201101122002,"org.eclipse.wst.css.core.csssource.source",1324181999619
activated,editor,org.eclipse.wst.html.ui,1.0.504.v201101122108,"org.eclipse.wst.html.core.htmlsource.source",1324182036696
activated,editor,org.eclipse.wst.css.ui,1.0.502.v201101122002,"org.eclipse.wst.css.core.csssource.source",1324182044040
activated,editor,org.eclipse.wst.html.ui,1.0.504.v201101122108,"org.eclipse.wst.html.core.htmlsource.source",1324182048135
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.save",1324182055026
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1324182056497
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1324182067534
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.save",1324182085580
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1324182086716
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1324182089885
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.save",1324182095778
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1324182097381
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1324182105258
activated,view,org.eclipse.ui.navigator.resources,3.4.200.I20100601-0800,"org.eclipse.ui.navigator.ProjectExplorer",1324182109263
opened,editor,org.eclipse.php.ui,2.2.1.v20101001-2300,"org.eclipse.php.editor",1324182112147
activated,editor,org.eclipse.php.ui,2.2.1.v20101001-2300,"org.eclipse.php.editor",1324182112204
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1324182113835
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.findReplace",1324182113876
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1324182117802
activated,view,org.eclipse.ui.navigator.resources,3.4.200.I20100601-0800,"org.eclipse.ui.navigator.ProjectExplorer",1324182124304
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.copy",1324182125178
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1324182127059
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.paste",1324182127239
activated,editor,org.eclipse.php.ui,2.2.1.v20101001-2300,"org.eclipse.php.editor",1324182129406
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.copy",1324182131271
activated,editor,org.eclipse.wst.html.ui,1.0.504.v201101122108,"org.eclipse.wst.html.core.htmlsource.source",1324182132209
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.paste",1324182136558
activated,editor,org.eclipse.php.ui,2.2.1.v20101001-2300,"org.eclipse.php.editor",1324182139071
activated,editor,org.eclipse.wst.html.ui,1.0.504.v201101122108,"org.eclipse.wst.html.core.htmlsource.source",1324182142288
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.save",1324182148454
executed,command,org.eclipse.wst.sse.ui,1.2.3.v201102102045,"org.eclipse.wst.sse.ui.format.document",1324182149204
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.save",1324182149349
activated,view,org.eclipse.ui.navigator.resources,3.4.200.I20100601-0800,"org.eclipse.ui.navigator.ProjectExplorer",1324182151240
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.copy",1324182151846
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1324182153456
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1324182153834
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1324182157981
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.paste",1324182158047
opened,editor,org.eclipse.wst.html.ui,1.0.504.v201101122108,"org.eclipse.wst.html.core.htmlsource.source",1324182160316
activated,editor,org.eclipse.wst.html.ui,1.0.504.v201101122108,"org.eclipse.wst.html.core.htmlsource.source",1324182160357
activated,editor,org.eclipse.wst.html.ui,1.0.504.v201101122108,"org.eclipse.wst.html.core.htmlsource.source",1324182162585
closed,editor,org.eclipse.wst.html.ui,1.0.504.v201101122108,"org.eclipse.wst.html.core.htmlsource.source",1324182162585
activated,editor,org.eclipse.wst.css.ui,1.0.502.v201101122002,"org.eclipse.wst.css.core.csssource.source",1324182163711
activated,view,org.eclipse.ui.navigator.resources,3.4.200.I20100601-0800,"org.eclipse.ui.navigator.ProjectExplorer",1324182167023
opened,editor,org.eclipse.wst.css.ui,1.0.502.v201101122002,"org.eclipse.wst.css.core.csssource.source",1324182168834
activated,editor,org.eclipse.wst.css.ui,1.0.502.v201101122002,"org.eclipse.wst.css.core.csssource.source",1324182168879
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1324182169976
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.findReplace",1324182170011
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1324182174513
activated,view,org.eclipse.ui.navigator.resources,3.4.200.I20100601-0800,"org.eclipse.ui.navigator.ProjectExplorer",1324182175711
activated,editor,org.eclipse.wst.css.ui,1.0.502.v201101122002,"org.eclipse.wst.css.core.csssource.source",1324182177021
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.copy",1324182181558
activated,editor,org.eclipse.php.ui,2.2.1.v20101001-2300,"org.eclipse.php.editor",1324182182867
activated,editor,org.eclipse.wst.css.ui,1.0.502.v201101122002,"org.eclipse.wst.css.core.csssource.source",1324182183513
activated,editor,org.eclipse.php.ui,2.2.1.v20101001-2300,"org.eclipse.php.editor",1324182187618
activated,editor,org.eclipse.wst.css.ui,1.0.502.v201101122002,"org.eclipse.wst.css.core.csssource.source",1324182188488
closed,editor,org.eclipse.php.ui,2.2.1.v20101001-2300,"org.eclipse.php.editor",1324182188488
activated,editor,org.eclipse.wst.html.ui,1.0.504.v201101122108,"org.eclipse.wst.html.core.htmlsource.source",1324182189655
activated,editor,org.eclipse.wst.css.ui,1.0.502.v201101122002,"org.eclipse.wst.css.core.csssource.source",1324182198434
activated,editor,org.eclipse.wst.css.ui,1.0.502.v201101122002,"org.eclipse.wst.css.core.csssource.source",1324182200120
activated,editor,org.eclipse.wst.css.ui,1.0.502.v201101122002,"org.eclipse.wst.css.core.csssource.source",1324182201743
closed,editor,org.eclipse.wst.css.ui,1.0.502.v201101122002,"org.eclipse.wst.css.core.csssource.source",1324182201743
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.paste",1324182208789
executed,command,org.eclipse.wst.sse.ui,1.2.3.v201102102045,"org.eclipse.wst.sse.ui.format.document",1324182209804
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.save",1324182210831
closed,editor,org.eclipse.wst.html.ui,1.0.504.v201101122108,"org.eclipse.wst.html.core.htmlsource.source",1324182218079
activated,view,org.eclipse.ui.navigator.resources,3.4.200.I20100601-0800,"org.eclipse.ui.navigator.ProjectExplorer",1324182220144
opened,editor,org.eclipse.wst.html.ui,1.0.504.v201101122108,"org.eclipse.wst.html.core.htmlsource.source",1324182222440
activated,editor,org.eclipse.wst.html.ui,1.0.504.v201101122108,"org.eclipse.wst.html.core.htmlsource.source",1324182222486
activated,view,org.eclipse.ui.navigator.resources,3.4.200.I20100601-0800,"org.eclipse.ui.navigator.ProjectExplorer",1324182222650
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1324182225659
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1324182225778
started,bundle,org.eclipse.ant.ui,3.5.0.v20100427,"org.eclipse.ant.ui",1324182229832
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1324182232829
executed,command,org.eclipse.ltk.ui.refactoring,3.5.0.v20100526-0800,"org.eclipse.ltk.ui.refactoring.commands.renameResource",1324182232874
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1324182235469
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1324182667682
activated,editor,org.eclipse.wst.css.ui,1.0.502.v201101122002,"org.eclipse.wst.css.core.csssource.source",1324182670121
activated,view,org.eclipse.ui.navigator.resources,3.4.200.I20100601-0800,"org.eclipse.ui.navigator.ProjectExplorer",1324182684293
opened,editor,org.eclipse.wst.css.ui,1.0.502.v201101122002,"org.eclipse.wst.css.core.csssource.source",1324182684715
activated,editor,org.eclipse.wst.css.ui,1.0.502.v201101122002,"org.eclipse.wst.css.core.csssource.source",1324182684760
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1324182687640
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.findReplace",1324182687677
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1324182690615
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.copy",1324182693595
activated,editor,org.eclipse.wst.css.ui,1.0.502.v201101122002,"org.eclipse.wst.css.core.csssource.source",1324182694759
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.paste",1324182696399
executed,command,org.eclipse.wst.sse.ui,1.2.3.v201102102045,"org.eclipse.wst.sse.ui.format.document",1324182699667
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.save",1324182700113
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1324182701512
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1324182733826
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1324182735927
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1324182738313
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1324182741294
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.findReplace",1324182741321
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1324182748030
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.save",1324182781495
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1324182782178
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1324182786166
executed,command,org.eclipse.wst.sse.ui,1.2.3.v201102102045,"org.eclipse.wst.sse.ui.format.document",1324182797419
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.save",1324182813712
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1324182816087
started,bundle,org.eclipse.wst.server.core,1.1.206.v20110110,"org.eclipse.wst.server.core",1324182816492
started,bundle,org.eclipse.wst.server.ui,1.1.207.v20110119,"org.eclipse.wst.server.ui",1324182816539
started,bundle,org.eclipse.php.debug.ui,2.2.0.v20101001-2300,"org.eclipse.php.debug.ui",1324182816775
started,bundle,org.eclipse.php.server.ui,2.2.0.v20101001-2300,"org.eclipse.php.server.ui",1324182816859
started,bundle,org.python.pydev.debug,1.6.3.2010100513,"org.python.pydev.debug",1324182817094
started,bundle,org.python.pydev.customizations,1.6.3.2010100513,"org.python.pydev.customizations",1324182817158
started,bundle,org.eclipse.wst.web,1.1.402.v201012160000,"org.eclipse.wst.web",1324182817276
started,bundle,org.eclipse.wst.common.emf,1.2.3.v201012100400,"org.eclipse.wst.common.emf",1324182817448
started,bundle,org.eclipse.jem.util,2.1.3.v201012070000,"org.eclipse.jem.util",1324182817484
started,bundle,org.eclipse.wst.common.emfworkbench.integration,1.2.3.v201012020600,"org.eclipse.wst.common.emfworkbench.integration",1324182817542
started,bundle,org.eclipse.wst.common.core,1.2.0.v200908252030,"org.eclipse.wst.common.core",1324182818149
started,bundle,org.eclipse.wst.common.modulecore,1.2.5.v201101270100,"org.eclipse.wst.common.modulecore",1324182818165
started,bundle,org.eclipse.jst.j2ee.core,1.2.4.v201102101900,"org.eclipse.jst.j2ee.core",1324182818459
started,bundle,org.eclipse.jem,2.0.400.v201005110200,"org.eclipse.jem",1324182818571
started,bundle,org.eclipse.wst.common.frameworks.ui,1.2.0.v201004080500,"org.eclipse.wst.common.frameworks.ui",1324182818755
started,bundle,org.eclipse.jst.j2ee,1.1.404.v201102081800,"org.eclipse.jst.j2ee",1324182818920
started,bundle,org.eclipse.jst.server.core,1.2.101.v20100421,"org.eclipse.jst.server.core",1324182818953
started,bundle,org.eclipse.jst.jee,1.0.302.v201101122300,"org.eclipse.jst.jee",1324182819016
started,bundle,org.eclipse.wst.jsdt.debug.ui,1.0.3.v201011040143,"org.eclipse.wst.jsdt.debug.ui",1324182819085
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1324182824124
activated,editor,org.eclipse.wst.css.ui,1.0.502.v201101122002,"org.eclipse.wst.css.core.csssource.source",1324182829194
activated,view,org.eclipse.ui.navigator.resources,3.4.200.I20100601-0800,"org.eclipse.ui.navigator.ProjectExplorer",1324182833841
opened,editor,org.eclipse.wst.html.ui,1.0.504.v201101122108,"org.eclipse.wst.html.core.htmlsource.source",1324182834152
activated,editor,org.eclipse.wst.html.ui,1.0.504.v201101122108,"org.eclipse.wst.html.core.htmlsource.source",1324182834214
activated,editor,org.eclipse.wst.css.ui,1.0.502.v201101122002,"org.eclipse.wst.css.core.csssource.source",1324182837350
activated,editor,org.eclipse.wst.css.ui,1.0.502.v201101122002,"org.eclipse.wst.css.core.csssource.source",1324182840354
activated,editor,org.eclipse.wst.css.ui,1.0.502.v201101122002,"org.eclipse.wst.css.core.csssource.source",1324182848202
activated,editor,org.eclipse.wst.html.ui,1.0.504.v201101122108,"org.eclipse.wst.html.core.htmlsource.source",1324182850027
activated,editor,org.eclipse.wst.css.ui,1.0.502.v201101122002,"org.eclipse.wst.css.core.csssource.source",1324182854262
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1324182855684
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.findReplace",1324182855726
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1324182861014
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.cut",1324182865221
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.save",1324182865927
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.paste",1324182867375
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.copy",1324182870809
activated,editor,org.eclipse.wst.css.ui,1.0.502.v201101122002,"org.eclipse.wst.css.core.csssource.source",1324182871948
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.paste",1324182876106
executed,command,org.eclipse.wst.sse.ui,1.2.3.v201102102045,"org.eclipse.wst.sse.ui.format.document",1324182877482
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1324182881171
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.findReplace",1324182881214
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1324182885842
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.save",1324182903337
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1324182904754
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1324182915458
activated,editor,org.eclipse.wst.html.ui,1.0.504.v201101122108,"org.eclipse.wst.html.core.htmlsource.source",1324182918013
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.save",1324182929193
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1324182930498
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1324182948190
